reviews.rating,reviews.text,,,,,,,,,,,,,,,,,,,
3,The tablet works only when it wants too. I have to restart it all the time for it to work properly. Only have 2 weeks with it and the youtube app sucks it doesn't work properly,,,,,,,,,,,,,,,,,,,
5,So what they have adds. My wife got it for $50 and I know on Black Friday it was $35. Where else are you going to find a color screen for that price. It works well and couldn't be happier.,,,,,,,,,,,,,,,,,,,
4,I gave this to my 3 yr old to play games and watch movies. My TV's have been reclaimed!,,,,,,,,,,,,,,,,,,,
5,for an inexpensive tablet it works great. does the basics very well.,,,,,,,,,,,,,,,,,,,
4,"Think of it as a solid, but generic iPad. It's not as impressive as what Apple does, but it's respectable. Purchased for a friend and he's loving it.",,,,,,,,,,,,,,,,,,,
5,enjoy all the upgrades. would suggest it to others,,,,,,,,,,,,,,,,,,,
5,"I love, love, love this Kindle Fire 7. I Like the size, the quality and most especially, the price. This product greatly exceeded my expectations. I use it every day. I recommend this Kindle Fire 7 to anyone who is thinking of buying a Kindle Fire. I am telling all of my friends about it!",,,,,,,,,,,,,,,,,,,
5,"This has to be one of the best deals around - The screen resolution is good, the speed is adequate and it is versatile as a reader, game device or internet tablet.",,,,,,,,,,,,,,,,,,,
5,"Bought as replacement for Kindle HD 7 2012 model. Works great, considering the price. The expandable storage is awesome!",,,,,,,,,,,,,,,,,,,
4,got it for my son to replace his old one and for the kids free time app good so far,,,,,,,,,,,,,,,,,,,
4,It's a very good one for my children to play with so,,,,,,,,,,,,,,,,,,,
5,"Sure. It's not an iPad, but it's only 50 bucks! Amazon is taking a loss on these in order to sell you their content. There are a few restrictions, like an advertisement on the lock screen and only access to Amazon's App store. These are small prices to pay for such a wonderfully performing tablet. Also, Amazon Underground gives you access to a ton of paid apps for FREE. If this is your first tablet purchase, it is definitely a winner. For those not new to the tablet world, it is definitely worth having just to carry around when you need it. You won't feel so bad if someone steals it or you lose/break it as opposed to an iPad. Just buy it already!",,,,,,,,,,,,,,,,,,,
5,Last year I bought other tablet and this year this one it is really a better then any other brand.,,,,,,,,,,,,,,,,,,,
5,"Was a great deal for my daughter for Christmas, her last one broke.",,,,,,,,,,,,,,,,,,,
5,The Amazon Fire is a very good tablet that is very user friendly and the price is great.,,,,,,,,,,,,,,,,,,,
5,I haven't found anything I don't like about this! It is just what I was looking for!,,,,,,,,,,,,,,,,,,,
5,"I had always wanted a fire tablet and when this deal came along I couldn't pass it up! Great tablet and well worth the price! Lots of apps to choose from, easy to set up and use!!! I highly recommend this tablet for anyone!",,,,,,,,,,,,,,,,,,,
4,"Seems to be relatively user friendly but as a new tablet owner, I would have appreciated having some basic instructions come with it rather than have to learn everything by trial and error. I'm sure I still do not understand many of the capabilities this tablet has to offer.",,,,,,,,,,,,,,,,,,,
5,"I brought 3 for my boys and they love it. My three year old watch mickey mouse, my 9 year ol surf the web for homework and my 15 year old use it for you tube and music even live chat with his friends.",,,,,,,,,,,,,,,,,,,
4,This tablet does everything the Ipad Mini can do except that it is cheaper than the Ipad.,,,,,,,,,,,,,,,,,,,
4,"For the price, it's hard to beat. Don't go into this thinking it is like any other Android tab. In many ways it is, and the ability to sideload apps helps. But this is primarily a vehicle to get you into the Amazon ecosystem. Not necessarily bad, but those expecting full access to Google will be disappointed.What it is good for:Web surfingNewsreaderAudio playerNetflix, Hulu, etcWhat's not so great:No GPS, location enabled but not true GPSScreen Resolution, angles and clarity are good but given the price, it can be forgiven",,,,,,,,,,,,,,,,,,,
5,Bought it for a child. He works it very easily. Would recommend,,,,,,,,,,,,,,,,,,,
4,Great tablet for just paying a bill or surfing Internet,,,,,,,,,,,,,,,,,,,
5,I can read my books and sync with my larger tablet. Read emails and search internet. Love it!!!,,,,,,,,,,,,,,,,,,,
4,The kindle HD has met nearly all my expectations. Stereo speakers would be nice. Great screen resolution.,,,,,,,,,,,,,,,,,,,
5,I purchased this for my son and its the best thing I bought.,,,,,,,,,,,,,,,,,,,
4,Used Kindle tablets before needed update. As sson as I started to use it liked it even more,,,,,,,,,,,,,,,,,,,
4,Would buy again. First tablet. Having the time of my life with it.,,,,,,,,,,,,,,,,,,,
5,My wife loves the tablet.it is light weight !!!!!!,,,,,,,,,,,,,,,,,,,
4,The Fire is a good deal for the amount of money it cost. Simple to use and has a nice screen display.,,,,,,,,,,,,,,,,,,,
4,"I purchased this tablet about a month ago, have enjoyed it every since! I would truthfully say it is one of the best.",,,,,,,,,,,,,,,,,,,
4,"For the price, it's a decent tablet. They way they get the price down is to psuh ads to your device. You can pay $15 to get the ads removed. Overall it's a good tablet.",,,,,,,,,,,,,,,,,,,
4,Enjoy Kindle but have to tap screen several times before it goes to next screen when I'm in e-mail,,,,,,,,,,,,,,,,,,,
4,Very useable device for the low cost. The screen is very bright and easy to read.,,,,,,,,,,,,,,,,,,,
4,Bought this tablet for my nephew its light and pretty inexpensive.,,,,,,,,,,,,,,,,,,,
4,The pictures are clear and it's it doesn't weight that much.,,,,,,,,,,,,,,,,,,,
3,Won't load or be compatible with some games sold by Amazon.,,,,,,,,,,,,,,,,,,,
4,This tablet was a gift for my 10 yr old who loves my larger table. He loves it and it gets the job done for him.,,,,,,,,,,,,,,,,,,,
5,I love it. Especially for the price................,,,,,,,,,,,,,,,,,,,
5,Very good for the price. Connection good and easy to setup,,,,,,,,,,,,,,,,,,,
5,This is my grandson first tablet. He is thoroughly enjoying it.,,,,,,,,,,,,,,,,,,,
3,The tablet is great for reading. It does not allow you to download many of the games my child enjoys which are usually available on other tablets.,,,,,,,,,,,,,,,,,,,
5,Great item for the price. Reliable and works great.,,,,,,,,,,,,,,,,,,,
5,"I got what I paid for. At this price point, there is no arguing that this is value for money. Great for accessing amazon content though my toddler finds it great streaming videos as well.",,,,,,,,,,,,,,,,,,,
5,"This tablet is great at what it does:Netflix, Amazon, and general Internet searches. It obviously does other things and for the price it's fantastic.",,,,,,,,,,,,,,,,,,,
4,It's a great tablet for the price. .I love the idea of shopping from my tablet.,,,,,,,,,,,,,,,,,,,
5,I really like this Kindle. It has more features than the Kindle Fire 6. And the processor is a little bit faster as well. It is great for reading for the price and it is very economical as well.,,,,,,,,,,,,,,,,,,,
5,This is a fantastic pad for anyone my absolute favorite sturdy access so easy and I will always give it 5 stars!,,,,,,,,,,,,,,,,,,,
5,I bought this for my girlfriendAnd she loves it. The only thing she doesn't like is that some games on the app market that is on her phone doesn't appear on her tablet,,,,,,,,,,,,,,,,,,,
5,"The Fire tablet does everything I need it to do. Bought this as a gift for my 10 year old and he couldn't be happier. He can download all his games and apps, I like the parental controls on it.",,,,,,,,,,,,,,,,,,,
4,"I was originally just looking for a cheap but reliable tablet, on a post-birthday afternoon, when I learned Amazon was selling a low budget version of the current Kindle generation.While my opinion is slightly biased due to some personal modifications, I can say this is an excellent purchase if you're looking for a portable browser and book reader. A fairly decent and accurate battery. Sound is low in volume but reliable. Expandable memory works for applications, so dozens of apps can be added quickly. While I can personally say it's extremely durable compared to iOS devices. A small fall against smooth stone does not cost anything but extremely fine scratches only visible in sunlight.However, by default, you're extremely restricted by the Amazon marketplace, which is nowhere near as updated and expansive as Google play. If this could access both stores, I'd give it a 5 out of 5.",,,,,,,,,,,,,,,,,,,
5,If you are a Amazon Prime member you will love this tablet. Even without Prime membership its still a nice tablet.,,,,,,,,,,,,,,,,,,,
5,"Bought this for my brother who is a Dino when it comes to technology, it's easy to use and a great size ,he loved it!",,,,,,,,,,,,,,,,,,,
5,Great picture quality and very easy to operate. Got it for the granddaughter.,,,,,,,,,,,,,,,,,,,
5,"I like this Tablet for it's size, it's easy to hold on to when reading. I can put this in my bag when travelling and it doesn't weigh much...I also love the fact that I can expand the memory, whereas the other one I have 8.9 inch doesn't have that capability...The Camera works great...The only problem I have is trying to turn it off it doesn't always want to turn off...other than that I love this Tablet...",,,,,,,,,,,,,,,,,,,
5,My 7 year old loves the tablet. It is very durable.,,,,,,,,,,,,,,,,,,,
5,"I bought this tablet the kindle fire7 for my woman and she absolutely loves it, works flawless for all her needs,very well made, does not come across as a cheap tablet a absolute must buy for 49.99! Best $50 tablet on the market hands down better than some I spent much more money on and in fact should I need one myself currently have a insignia flex8 16gb I will buy one for me. Great tablet for kids as well for $50 and the reliability great buy!",,,,,,,,,,,,,,,,,,,
4,"What made this even better was the Black Friday prices on the Kindle Fires. At $35.00, if they get broken, it's not as big of a deal. I remember buying one of these when they came out and it was a whole lot more than it is now. That's technology for you, I guess. Great buy. Great product.",,,,,,,,,,,,,,,,,,,
4,A tablet for under $50. What a good deal. Thanks Amazon.,,,,,,,,,,,,,,,,,,,
3,"I recommend it mostly for reading, but it's ok as a tablet.",,,,,,,,,,,,,,,,,,,
1,Bought it on thanksgiving night just opened pkg and the screen is crushed. Haven't been able to take it back but was told when I called in that they might not have any in stock.,,,,,,,,,,,,,,,,,,,
4,handy size and works well for what it is. would be a 5 if google play store. (but it is available),,,,,,,,,,,,,,,,,,,
3,"Cheap tablet for price, for a kid or an older person that might not know how to use it.",,,,,,,,,,,,,,,,,,,
4,"First off the tablet is $50 so don't go in expecting it to be on par with the latest iPad. For the price you pay though, you get a really good tablet. Screen is a little lower than 720p, but you have access to all of the Kindle books, Amazon Prime, the new Fire OS, which looks alot better than the ""all black"" on the last few Kindle Fire's. This model is only 8gb but storage is expandable, I have a 64gb Micro SD in my tablet. Recommended.",,,,,,,,,,,,,,,,,,,
